onset	duration	temperature	ratings	regulate-up/down
428.217	12.5	45.300000	n/a	n/a
448.244	11.0	n/a	177.000000	n/a
465.48	12.5	42.300000	n/a	n/a
486.505	11.0	n/a	106.000000	n/a
504.738	12.5	42.300000	n/a	n/a
521.757	11.0	n/a	63.000000	n/a
539.99	12.5	44.300000	n/a	n/a
558.007	11.0	n/a	69.000000	n/a
576.24	12.5	46.300000	n/a	n/a
595.27	11.0	n/a	164.000000	n/a
614.5	12.5	45.300000	n/a	n/a
634.511	11.0	n/a	62.000000	n/a
654.739	12.5	44.300000	n/a	n/a
673.769	11.0	n/a	43.000000	n/a
689.991	12.5	45.300000	n/a	n/a
708.024	11.0	n/a	72.000000	n/a
727.254	12.5	46.300000	n/a	n/a
744.257	11.0	n/a	164.000000	n/a
762.49	12.5	43.300000	n/a	n/a
781.52	11.0	n/a	0.000000	n/a
798.756	12.5	43.300000	n/a	n/a
816.773	11.0	n/a	7.000000	n/a
